0.000000	0.0	0.322500	0.353447	0.492229
10.000000	0.0	0.322500	0.477610	0.477610
14.142136	0.0	0.322500	0.602046	0.602046
17.320508	0.0	0.322500	0.463645	0.927195
20.000000	0.0	0.322500	0.166869	0.174404
22.360680	0.0	0.322500	0.312881	0.356605
24.494897	0.0	0.322500	0.460160	0.460160
28.284271	0.0	0.322500	0.476383	0.476383
30.000000	0.0	0.322500	0.462099	0.420058
31.622777	0.0	0.322500	0.428071	0.428071
33.166248	0.0	0.322500	0.416875	0.416875
34.641016	0.0	0.322500	0.423849	0.423849
36.055513	0.0	0.322500	0.654272	0.654272
37.416574	0.0	0.322500	0.455906	0.455906
40.000000	0.0	0.322500	0.046957	0.046957
41.231056	0.0	0.322500	0.315199	0.285384
42.426407	0.0	0.322500	0.379678	0.379678
43.588989	0.0	0.322500	0.574392	0.574392
44.721360	0.0	0.322500	0.364831	0.364831
45.825757	0.0	0.322500	0.423441	0.423441
46.904158	0.0	0.322500	0.303590	0.274067
48.989795	0.0	0.322500	0.525023	0.344639
50.000000	0.0	0.322500	0.538174	0.538174
50.990195	0.0	0.322500	0.390568	0.390568
51.961524	0.0	0.322500	0.316683	0.316683
53.851648	0.0	0.322500	0.280650	0.269423
54.772256	0.0	0.322500	0.322500	0.322500
56.568542	0.0	0.322500	0.279135	0.378589
57.445626	0.0	0.322500	0.469652	0.509622
58.309519	0.0	0.322500	0.120833	0.152327
59.160798	0.0	0.322500	0.147302	0.226539
60.000000	0.0	0.322500	0.322500	0.322500
60.827625	0.0	0.322500	0.243059	0.243059
61.644140	0.0	0.322500	0.298425	0.298425
63.245553	0.0	0.322500	0.015359	0.082862
64.031242	0.0	0.322500	0.112962	0.112962
64.807407	0.0	0.322500	0.063084	0.051565
65.574385	0.0	0.322500	0.056563	0.056001
66.332496	0.0	0.322500	0.182159	0.456879
67.082039	0.0	0.322500	0.084780	0.084780
67.823300	0.0	0.322500	0.027285	0.097876
69.282032	0.0	0.322500	0.322500	0.322500
70.000000	0.0	0.322500	0.289142	0.292379
70.710678	0.0	0.322500	0.252021	0.252021
71.414284	0.0	0.322500	0.230363	0.230363
72.111026	0.0	0.322500	0.001293	0.002913
72.801099	0.0	0.322500	0.000209	0.000227
73.484692	0.0	0.322500	0.168958	0.144641
74.833148	0.0	0.322500	0.057780	0.052968
75.498344	0.0	0.322500	0.257047	0.257047
76.157731	0.0	0.322500	0.000002	0.000735
76.811457	0.0	0.322500	0.012432	0.047719
78.102497	0.0	0.322500	0.185438	0.120548
78.740079	0.0	0.322500	0.201976	0.120662
80.000000	0.0	0.322500	0.954567	0.451285
80.622577	0.0	0.322500	0.215014	0.215014
81.240384	0.0	0.322500	0.204278	0.322500
81.853528	0.0	0.322500	0.367074	0.367074
82.462113	0.0	0.322500	0.335911	0.335911
83.066239	0.0	0.322500	0.322500	0.322500
83.666003	0.0	0.322500	0.024106	0.029219
84.852814	0.0	0.322500	0.362241	0.362241
85.440037	0.0	0.322500	0.407440	0.507970
86.023253	0.0	0.322500	0.364166	0.364166
86.602540	0.0	0.322500	0.280447	0.396359
87.177979	0.0	0.322500	0.100724	0.322500
87.749644	0.0	0.322500	0.100924	0.100924
88.317609	0.0	0.322500	0.236003	0.271986
89.442719	0.0	0.322500	0.571425	0.571425
90.000000	0.0	0.322500	0.385565	0.385565
90.553851	0.0	0.322500	0.357187	0.413482
91.104336	0.0	0.322500	0.172495	0.126028
91.651514	0.0	0.322500	0.341567	0.341567
92.195445	0.0	0.322500	0.604376	0.604376
92.736185	0.0	0.322500	0.418754	0.469756
93.808315	0.0	0.322500	0.001488	0.156805
94.339811	0.0	0.322500	0.415830	0.415830
