Test
4
X
Y
Z
data
0.000000 0.000000 0.000000 0.050576
10.000000 0.000000 0.000000 0.050458
20.000000 0.000000 0.000000 0.050381
30.000000 0.000000 0.000000 0.050363
40.000000 0.000000 0.000000 0.050457
50.000000 0.000000 0.000000 0.050430
60.000000 0.000000 0.000000 0.050613
70.000000 0.000000 0.000000 0.050646
80.000000 0.000000 0.000000 0.050621
90.000000 0.000000 0.000000 0.050455
100.000000 0.000000 0.000000 0.050573
110.000000 0.000000 0.000000 0.050553
120.000000 0.000000 0.000000 0.050466
130.000000 0.000000 0.000000 0.050261
140.000000 0.000000 0.000000 0.050098
150.000000 0.000000 0.000000 0.049990
160.000000 0.000000 0.000000 0.049859
170.000000 0.000000 0.000000 0.049868
180.000000 0.000000 0.000000 0.049919
190.000000 0.000000 0.000000 0.049892
200.000000 0.000000 0.000000 0.049948
210.000000 0.000000 0.000000 0.050092
220.000000 0.000000 0.000000 0.050377
230.000000 0.000000 0.000000 0.050335
240.000000 0.000000 0.000000 0.050311
250.000000 0.000000 0.000000 0.050214
260.000000 0.000000 0.000000 0.050137
270.000000 0.000000 0.000000 0.050086
280.000000 0.000000 0.000000 0.050159
290.000000 0.000000 0.000000 0.049860
300.000000 0.000000 0.000000 0.049833
310.000000 0.000000 0.000000 0.049911
320.000000 0.000000 0.000000 0.050034
330.000000 0.000000 0.000000 0.050163
340.000000 0.000000 0.000000 0.050253
350.000000 0.000000 0.000000 0.050221
360.000000 0.000000 0.000000 0.050120
370.000000 0.000000 0.000000 0.050115
380.000000 0.000000 0.000000 0.050014
390.000000 0.000000 0.000000 0.049902
0.000000 10.000000 0.000000 0.050697
10.000000 10.000000 0.000000 0.050555
20.000000 10.000000 0.000000 0.050475
30.000000 10.000000 0.000000 0.050479
40.000000 10.000000 0.000000 0.050619
50.000000 10.000000 0.000000 0.050560
60.000000 10.000000 0.000000 0.050708
70.000000 10.000000 0.000000 0.050661
80.000000 10.000000 0.000000 0.050643
90.000000 10.000000 0.000000 0.050485
100.000000 10.000000 0.000000 0.050609
110.000000 10.000000 0.000000 0.050562
120.000000 10.000000 0.000000 0.050511
130.000000 10.000000 0.000000 0.050290
140.000000 10.000000 0.000000 0.050157
150.000000 10.000000 0.000000 0.050062
160.000000 10.000000 0.000000 0.049933
170.000000 10.000000 0.000000 0.049904
180.000000 10.000000 0.000000 0.049966
190.000000 10.000000 0.000000 0.049895
