0.000000	0.044393	0.044393	0.000007	0.000002
1.000000	0.043311	0.044393	0.060393	0.066585
1.414214	0.042254	0.044393	0.054594	0.054594
1.732051	0.041224	0.044393	0.054594	0.054594
2.000000	0.040218	0.044393	0.046521	0.044393
2.236068	0.039238	0.044393	0.045259	0.045259
2.449490	0.038281	0.044393	0.045259	0.045259
2.828427	0.036436	0.044393	0.048136	0.044224
3.000000	0.035547	0.044393	0.048136	0.044224
3.162278	0.034681	0.044393	0.044900	0.044393
3.316625	0.033835	0.044393	0.044393	0.042514
3.464102	0.033010	0.044393	0.044393	0.042514
3.605551	0.032204	0.044393	0.044393	0.044393
3.741657	0.031419	0.044393	0.044393	0.044393
4.000000	0.029905	0.044393	0.044393	0.044393
4.123106	0.029176	0.044393	0.038524	0.037774
4.242641	0.028464	0.044393	0.038524	0.038279
4.358899	0.027770	0.044393	0.042102	0.042102
4.472136	0.027093	0.044393	0.042102	0.042102
4.582576	0.026432	0.000000	0.033836	0.042676
4.690416	0.025787	0.000000	0.032319	0.023287
4.898979	0.024545	0.000000	0.034714	0.032462
5.000000	0.023946	0.000000	0.027560	0.027717
5.099020	0.023362	0.000000	0.027560	0.017014
5.196152	0.022792	0.000000	0.033431	0.008499
5.385165	0.021694	0.000000	0.031140	0.022079
5.477226	0.021165	0.000000	0.023755	0.015296
5.656854	0.020145	0.000000	0.028198	0.015612
5.744563	0.019654	0.000000	0.028198	0.027397
5.830952	0.019175	0.000000	0.027066	0.021368
5.916080	0.018707	0.000000	0.023768	0.018676
6.000000	0.018251	0.000000	0.028268	0.017666
6.082763	0.017806	0.000000	0.028268	0.017666
6.164414	0.017371	0.000000	0.023392	0.012866
6.324555	0.016534	0.000000	0.018949	0.018949
6.403124	0.016131	0.000000	0.018949	0.018949
6.480741	0.015738	0.000000	0.021056	0.021103
6.557439	0.015354	0.000000	0.021056	0.017700
6.633250	0.014979	0.000000	0.022498	0.022498
6.708204	0.014614	0.000000	0.020308	0.020308
6.782330	0.014258	0.000000	0.020308	0.020308
6.928203	0.013571	0.000000	0.017377	0.017377
7.000000	0.013240	0.000000	0.017890	0.023309
7.071068	0.012917	0.000000	0.013399	0.013399
7.141428	0.012602	0.000000	0.016272	0.015183
7.211103	0.012294	0.000000	0.016272	0.015183
7.280110	0.011995	0.000000	0.017073	0.017073
7.348469	0.011702	0.000000	0.016920	0.013820
7.483315	0.011138	0.000000	0.019024	0.019024
7.549834	0.010866	0.000000	0.013265	0.019221
7.615773	0.010601	0.000000	0.013099	0.013099
7.681146	0.010343	0.000000	0.013099	0.013099
7.810250	0.009845	0.000000	0.005449	0.002039
7.874008	0.009604	0.000000	0.002738	0.002368
8.000000	0.009142	0.000000	0.012611	0.018544
8.062258	0.008919	0.000000	0.012611	0.012611
8.124038	0.008701	0.000000	0.012459	0.012459
8.185353	0.008489	0.000000	0.010431	0.012459
8.246211	0.008282	0.000000	0.012949	0.012195
8.306624	0.008080	0.000000	0.015755	0.015755
