Test
4
X
Y
Z
data
0.000000 0.000000 0.000000 0.050500
10.000000 0.000000 0.000000 0.050461
20.000000 0.000000 0.000000 0.050521
30.000000 0.000000 0.000000 0.050653
40.000000 0.000000 0.000000 0.050602
50.000000 0.000000 0.000000 0.050442
60.000000 0.000000 0.000000 0.050508
70.000000 0.000000 0.000000 0.050386
80.000000 0.000000 0.000000 0.050432
90.000000 0.000000 0.000000 0.050317
100.000000 0.000000 0.000000 0.050410
110.000000 0.000000 0.000000 0.050202
120.000000 0.000000 0.000000 0.050220
130.000000 0.000000 0.000000 0.050331
140.000000 0.000000 0.000000 0.050314
150.000000 0.000000 0.000000 0.050124
160.000000 0.000000 0.000000 0.050137
170.000000 0.000000 0.000000 0.049905
180.000000 0.000000 0.000000 0.050027
190.000000 0.000000 0.000000 0.049959
200.000000 0.000000 0.000000 0.049887
210.000000 0.000000 0.000000 0.049750
220.000000 0.000000 0.000000 0.049835
230.000000 0.000000 0.000000 0.049781
240.000000 0.000000 0.000000 0.049877
250.000000 0.000000 0.000000 0.049763
260.000000 0.000000 0.000000 0.049978
270.000000 0.000000 0.000000 0.049792
280.000000 0.000000 0.000000 0.049932
290.000000 0.000000 0.000000 0.049809
300.000000 0.000000 0.000000 0.049937
310.000000 0.000000 0.000000 0.049958
320.000000 0.000000 0.000000 0.049898
330.000000 0.000000 0.000000 0.049955
340.000000 0.000000 0.000000 0.049977
350.000000 0.000000 0.000000 0.049924
360.000000 0.000000 0.000000 0.050099
370.000000 0.000000 0.000000 0.049836
380.000000 0.000000 0.000000 0.049705
390.000000 0.000000 0.000000 0.049722
0.000000 10.000000 0.000000 0.050533
10.000000 10.000000 0.000000 0.050458
20.000000 10.000000 0.000000 0.050509
30.000000 10.000000 0.000000 0.050696
40.000000 10.000000 0.000000 0.050700
50.000000 10.000000 0.000000 0.050545
60.000000 10.000000 0.000000 0.050629
70.000000 10.000000 0.000000 0.050495
80.000000 10.000000 0.000000 0.050549
90.000000 10.000000 0.000000 0.050458
100.000000 10.000000 0.000000 0.050528
110.000000 10.000000 0.000000 0.050319
120.000000 10.000000 0.000000 0.050304
130.000000 10.000000 0.000000 0.050390
140.000000 10.000000 0.000000 0.050390
150.000000 10.000000 0.000000 0.050228
160.000000 10.000000 0.000000 0.050173
170.000000 10.000000 0.000000 0.049967
180.000000 10.000000 0.000000 0.050065
190.000000 10.000000 0.000000 0.049941
200.000000 10.000000 0.000000 0.049893
210.000000 10.000000 0.000000 0.049727
220.000000 10.000000 0.000000 0.049758
230.000000 10.000000 0.000000 0.049655
240.000000 10.000000 0.000000 0.049750
250.000000 10.000000 0.000000 0.049667
260.000000 10.000000 0.000000 0.049871
270.000000 10.000000 0.000000 0.049751
280.000000 10.000000 0.000000 0.049810
290.000000 10.000000 0.000000 0.049682
300.000000 10.000000 0.000000 0.049809
310.000000 10.000000 0.000000 0.049854
320.000000 10.000000 0.000000 0.049782
330.000000 10.000000 0.000000 0.049829
340.000000 10.000000 0.000000 0.049872
350.000000 10.000000 0.000000 0.049833
360.000000 10.000000 0.000000 0.050002
370.000000 10.000000 0.000000 0.049779
380.000000 10.000000 0.000000 0.049723
390.000000 10.000000 0.000000 0.049772
0.000000 20.000000 0.000000 0.050361
10.000000 20.000000 0.000000 0.050288
20.000000 20.000000 0.000000 0.050284
30.000000 20.000000 0.000000 0.050411
40.000000 20.000000 0.000000 0.050398
50.000000 20.000000 0.000000 0.050278
60.000000 20.000000 0.000000 0.050379
70.000000 20.000000 0.000000 0.050277
80.000000 20.000000 0.000000 0.050337
90.000000 20.000000 0.000000 0.050213
100.000000 20.000000 0.000000 0.050210
110.000000 20.000000 0.000000 0.050038
120.000000 20.000000 0.000000 0.049977
130.000000 20.000000 0.000000 0.050112
140.000000 20.000000 0.000000 0.050056
150.000000 20.000000 0.000000 0.049952
160.000000 20.000000 0.000000 0.049888
170.000000 20.000000 0.000000 0.049698
180.000000 20.000000 0.000000 0.049813
190.000000 20.000000 0.000000 0.049740
200.000000 20.000000 0.000000 0.049696
210.000000 20.000000 0.000000 0.049605
220.000000 20.000000 0.000000 0.049677
230.000000 20.000000 0.000000 0.049583
240.000000 20.000000 0.000000 0.049604
250.000000 20.000000 0.000000 0.049554
260.000000 20.000000 0.000000 0.049673
270.000000 20.000000 0.000000 0.049585
280.000000 20.000000 0.000000 0.049611
290.000000 20.000000 0.000000 0.049626
300.000000 20.000000 0.000000 0.049706
310.000000 20.000000 0.000000 0.049761
320.000000 20.000000 0.000000 0.049631
330.000000 20.000000 0.000000 0.049736
340.000000 20.000000 0.000000 0.049727
350.000000 20.000000 0.000000 0.049701
360.000000 20.000000 0.000000 0.049875
370.000000 20.000000 0.000000 0.049690
380.000000 20.000000 0.000000 0.049664
390.000000 20.000000 0.000000 0.049738
0.000000 30.000000 0.000000 0.050371
10.000000 30.000000 0.000000 0.050287
20.000000 30.000000 0.000000 0.050260
30.000000 30.000000 0.000000 0.050361
40.000000 30.000000 0.000000 0.050361
50.000000 30.000000 0.000000 0.050306
60.000000 30.000000 0.000000 0.050396
70.000000 30.000000 0.000000 0.050300
80.000000 30.000000 0.000000 0.050349
90.000000 30.000000 0.000000 0.050220
100.000000 30.000000 0.000000 0.050202
110.000000 30.000000 0.000000 0.049977
120.000000 30.000000 0.000000 0.049936
130.000000 30.000000 0.000000 0.050091
140.000000 30.000000 0.000000 0.050041
150.000000 30.000000 0.000000 0.050063
160.000000 30.000000 0.000000 0.049994
170.000000 30.000000 0.000000 0.049875
180.000000 30.000000 0.000000 0.049961
190.000000 30.000000 0.000000 0.049856
200.000000 30.000000 0.000000 0.049808
210.000000 30.000000 0.000000 0.049755
220.000000 30.000000 0.000000 0.049859
230.000000 30.000000 0.000000 0.049751
240.000000 30.000000 0.000000 0.049733
250.000000 30.000000 0.000000 0.049693
260.000000 30.000000 0.000000 0.049830
270.000000 30.000000 0.000000 0.049753
280.000000 30.000000 0.000000 0.049750
290.000000 30.000000 0.000000 0.049792
300.000000 30.000000 0.000000 0.049890
310.000000 30.000000 0.000000 0.049923
320.000000 30.000000 0.000000 0.049765
330.000000 30.000000 0.000000 0.049866
340.000000 30.000000 0.000000 0.049855
350.000000 30.000000 0.000000 0.049857
360.000000 30.000000 0.000000 0.049975
370.000000 30.000000 0.000000 0.049835
380.000000 30.000000 0.000000 0.049843
390.000000 30.000000 0.000000 0.049879
0.000000 40.000000 0.000000 0.050371
10.000000 40.000000 0.000000 0.050272
20.000000 40.000000 0.000000 0.050184
30.000000 40.000000 0.000000 0.050255
40.000000 40.000000 0.000000 0.050290
50.000000 40.000000 0.000000 0.050262
60.000000 40.000000 0.000000 0.050405
70.000000 40.000000 0.000000 0.050327
80.000000 40.000000 0.000000 0.050389
90.000000 40.000000 0.000000 0.050300
100.000000 40.000000 0.000000 0.050243
110.000000 40.000000 0.000000 0.050064
120.000000 40.000000 0.000000 0.050026
130.000000 40.000000 0.000000 0.050196
140.000000 40.000000 0.000000 0.050139
150.000000 40.000000 0.000000 0.050086
160.000000 40.000000 0.000000 0.050034
170.000000 40.000000 0.000000 0.049933
180.000000 40.000000 0.000000 0.050034
190.000000 40.000000 0.000000 0.049986
200.000000 40.000000 0.000000 0.049889
210.000000 40.000000 0.000000 0.049850
220.000000 40.000000 0.000000 0.049921
230.000000 40.000000 0.000000 0.049795
240.000000 40.000000 0.000000 0.049714
250.000000 40.000000 0.000000 0.049662
260.000000 40.000000 0.000000 0.049801
270.000000 40.000000 0.000000 0.049700
280.000000 40.000000 0.000000 0.049683
290.000000 40.000000 0.000000 0.049726
300.000000 40.000000 0.000000 0.049815
310.000000 40.000000 0.000000 0.049814
320.000000 40.000000 0.000000 0.049655
330.000000 40.000000 0.000000 0.049787
340.000000 40.000000 0.000000 0.049843
350.000000 40.000000 0.000000 0.049836
360.000000 40.000000 0.000000 0.049926
370.000000 40.000000 0.000000 0.049847
380.000000 40.000000 0.000000 0.049792
390.000000 40.000000 0.000000 0.049870
0.000000 50.000000 0.000000 0.050248
10.000000 50.000000 0.000000 0.050165
20.000000 50.000000 0.000000 0.050157
